2024-09-01T13:38:32.155+03:00  INFO 11700 --- [main] r.a.A.AvitoAnalyticsBotApplication       : Starting AvitoAnalyticsBotApplication using Java 19.0.1 with PID 11700 (C:\Users\Igrix\Desktop\code\Projects\AvitoBot\AvitoAnalyticsBot\target\classes started by Igrix in C:\Users\Igrix\Desktop\code\Projects\AvitoBot\AvitoAnalyticsBot)
2024-09-01T13:38:32.157+03:00  INFO 11700 --- [main] r.a.A.AvitoAnalyticsBotApplication       : The following 1 profile is active: "dev"
2024-09-01T13:38:32.213+03:00  INFO 11700 --- [main] .s.b.d.c.l.DockerComposeLifecycleManager : Using Docker Compose file 'C:\Users\Igrix\Desktop\code\Projects\AvitoBot\AvitoAnalyticsBot\docker-compose.yml'
2024-09-01T13:38:33.916+03:00  INFO 11700 --- [main] .s.b.d.c.l.DockerComposeLifecycleManager : There are already Docker Compose services running, skipping startup
2024-09-01T13:38:34.931+03:00  INFO 11700 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-09-01T13:38:35.023+03:00  INFO 11700 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 84 ms. Found 5 JPA repository interfaces.
2024-09-01T13:38:35.517+03:00  INFO 11700 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2024-09-01T13:38:35.529+03:00  INFO 11700 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-09-01T13:38:35.529+03:00  INFO 11700 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.20]
2024-09-01T13:38:35.594+03:00  INFO 11700 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-09-01T13:38:35.594+03:00  INFO 11700 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1259 ms
2024-09-01T13:38:35.870+03:00  INFO 11700 --- [main] o.f.c.internal.license.VersionPrinter    : Flyway Community Edition 9.22.3 by Redgate
2024-09-01T13:38:35.870+03:00  INFO 11700 --- [main] o.f.c.internal.license.VersionPrinter    : See release notes here: https://rd.gt/416ObMi
2024-09-01T13:38:35.870+03:00  INFO 11700 --- [main] o.f.c.internal.license.VersionPrinter    : 
2024-09-01T13:38:35.910+03:00  INFO 11700 --- [main] org.flywaydb.core.FlywayExecutor         : Database: jdbc:postgresql://127.0.0.1:8002/AvitoAnalytics (PostgreSQL 16.3)
2024-09-01T13:38:35.921+03:00  WARN 11700 --- [main] o.f.c.internal.database.base.Database    : Flyway upgrade recommended: PostgreSQL 16.3 is newer than this version of Flyway and support has not been tested. The latest supported version of PostgreSQL is 15.
2024-09-01T13:38:35.976+03:00  INFO 11700 --- [main] o.f.core.internal.command.DbValidate     : Successfully validated 17 migrations (execution time 00:00.045s)
2024-09-01T13:38:36.015+03:00  INFO 11700 --- [main] o.f.core.internal.command.DbMigrate      : Current version of schema "public": 17
2024-09-01T13:38:36.019+03:00  INFO 11700 --- [main] o.f.core.internal.command.DbMigrate      : Schema "public" is up to date. No migration necessary.
2024-09-01T13:38:36.075+03:00  INFO 11700 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-09-01T13:38:36.108+03:00  INFO 11700 --- [main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@451816fd
2024-09-01T13:38:36.110+03:00  INFO 11700 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-09-01T13:38:36.146+03:00  INFO 11700 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2024-09-01T13:38:36.197+03:00  INFO 11700 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.4.4.Final
2024-09-01T13:38:36.227+03:00  INFO 11700 --- [main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2024-09-01T13:38:36.440+03:00  INFO 11700 --- [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-09-01T13:38:37.444+03:00  INFO 11700 --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-09-01T13:38:37.449+03:00  INFO 11700 --- [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-09-01T13:38:37.778+03:00  INFO 11700 --- [main] o.s.d.j.r.query.QueryEnhancerFactory     : Hibernate is in classpath; If applicable, HQL parser will be used.
2024-09-01T13:38:38.482+03:00  WARN 11700 --- [main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-09-01T13:56:51.499+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.500+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.500+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.500+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.501+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.501+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.502+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.502+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.503+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.503+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.504+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.504+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.505+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.505+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.506+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.506+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.506+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.507+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.507+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.508+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.508+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.509+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.509+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.510+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.510+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.511+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.511+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.512+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.512+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.512+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.513+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.513+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.514+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.514+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.515+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.515+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.516+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.516+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.517+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.517+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.517+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.518+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:56:51.518+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:57:04.763+03:00 ERROR 15196 --- [Thread-2] .a.i.SimpleAsyncUncaughtExceptionHandler : Unexpected exception occurred invoking async method: public void ru.avitoAnalytics.AvitoAnalyticsBot.service.impl.FullAdsStatisticServiceImpl.setStatistic()

java.lang.NullPointerException: Cannot invoke "com.fasterxml.jackson.databind.JsonNode.asText()" because the return value of "com.fasterxml.jackson.databind.JsonNode.get(String)" is null
	at ru.avitoAnalytics.AvitoAnalyticsBot.service.impl.StatisticAvitoServiceImpl.getToken(StatisticAvitoServiceImpl.java:90) ~[classes/:na]
	at ru.avitoAnalytics.AvitoAnalyticsBot.service.impl.FullAdsStatisticServiceImpl.setAccountStats(FullAdsStatisticServiceImpl.java:95) ~[classes/:na]
	at ru.avitoAnalytics.AvitoAnalyticsBot.service.impl.FullAdsStatisticServiceImpl.updateAccountStats(FullAdsStatisticServiceImpl.java:71) ~[classes/:na]
	at ru.avitoAnalytics.AvitoAnalyticsBot.service.impl.FullAdsStatisticServiceImpl.setStatistic(FullAdsStatisticServiceImpl.java:52) ~[classes/:na]
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:104) ~[na:na]
	at java.base/java.lang.reflect.Method.invoke(Method.java:578) ~[na:na]
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:354) ~[spring-aop-6.1.6.jar:6.1.6]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:196) ~[spring-aop-6.1.6.jar:6.1.6]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163) ~[spring-aop-6.1.6.jar:6.1.6]
	at org.springframework.aop.interceptor.AsyncExecutionInterceptor.lambda$invoke$0(AsyncExecutionInterceptor.java:113) ~[spring-aop-6.1.6.jar:6.1.6]
	at java.base/java.util.concurrent.FutureTask.run$$$capture(FutureTask.java:317) ~[na:na]
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java) ~[na:na]
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144) ~[na:na]
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642) ~[na:na]
	at java.base/java.lang.Thread.run(Thread.java:1589) ~[na:na]

2024-09-01T13:57:51.527+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : Cannot invoke "ru.avitoAnalytics.AvitoAnalyticsBot.entity.Ads.getAvitoId()" because "ad" is null
2024-09-01T13:58:49.076+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.076+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.077+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.077+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.078+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.078+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.079+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.079+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.080+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.081+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.083+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.084+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.084+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.085+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.086+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.086+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.086+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.087+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.087+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.088+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.088+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.089+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.089+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.089+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.090+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.090+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.091+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.092+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.092+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.093+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.094+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.094+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.094+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.095+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.095+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.096+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.096+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.097+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.097+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.098+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.098+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.099+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.099+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.100+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.101+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.101+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.102+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.102+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.103+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.103+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.103+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.104+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.104+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.105+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.105+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.106+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.107+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.107+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.108+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.108+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.109+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.109+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.110+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.110+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.111+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.111+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.112+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.112+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.113+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.113+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.114+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.114+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.115+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.116+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
2024-09-01T13:58:49.117+03:00 ERROR 15196 --- [Thread-13] r.a.A.controller.ParserProcessor         : I/O error on POST request for "http://localhost:8000/process_id": Connection refused: connect
